capital_at_risk_usd,city,current_zero_value_added_positions,exit_modes,has_transform_affected,no_positions,positions,realized_pnl_v2,roi_v2,sell_before_local_day_end_positions,settled_positions,unit,weather_date,weather_metric,yes_positions
58.4572000025,Hong Kong,0,mostly_or_fully_sold,False,0,1,62.094513,1.0622218135207373,1,1,C,2026-05-04,high,1
80.0,Hong Kong,0,mostly_or_fully_sold,False,1,1,19.8,0.2475,1,1,C,2026-05-04,low,0
10.651359994938002,Istanbul,1,mostly_or_fully_sold|never_sold,False,0,2,124.34603200000001,11.674192972455607,1,2,C,2026-05-04,high,2
62.166310000611,London,2,mostly_or_fully_sold|never_sold,False,0,3,252.16234799999998,4.056254070693944,1,3,C,2026-05-04,high,3
31.537700000744003,Madrid,1,mostly_or_fully_sold|never_sold,False,0,2,54.664472,1.733305599289435,1,2,C,2026-05-04,high,2
18.914631992476618,Miami,2,never_sold|partially_sold,False,0,2,-14.9128,-0.7884266532878692,1,2,F,2026-05-04,high,2
21.187569998184244,Milan,1,mostly_or_fully_sold|never_sold,False,0,2,111.446079,5.259974551567303,1,2,C,2026-05-04,high,2
33.590520003116005,Moscow,1,mostly_or_fully_sold|never_sold,False,1,2,-1.566417,-0.04663271065332398,1,2,C,2026-05-04,high,1
18.294300003804,Munich,1,mostly_or_fully_sold|never_sold,False,1,2,-12.423817,-0.6791086293226125,1,2,C,2026-05-04,high,1
15.065839996229998,Paris,2,never_sold|partially_sold,False,0,2,-3.1103,-0.206447167949368,1,2,C,2026-05-04,high,2
28.346759998592002,Sao Paulo,5,never_sold,False,0,5,-28.3456,-0.9999590782653094,0,5,C,2026-05-04,high,5
23.0,Seoul,2,never_sold,False,0,2,-22.9998,-0.9999913043478261,0,2,C,2026-05-04,high,2
26.022650027921003,Seoul,0,mostly_or_fully_sold,False,1,3,3.08636,0.11860283240517357,3,3,C,2026-05-04,low,2
26.492642001796,Shenzhen,1,mostly_or_fully_sold|partially_sold,False,0,2,-14.965069999999999,-0.5648764664160517,2,2,C,2026-05-04,high,2
3.4362600000000003,Taipei,1,never_sold,False,0,1,-3.4362,-0.9999825391559427,0,1,C,2026-05-04,high,1
31.17445900009923,Warsaw,2,never_sold|partially_sold,False,1,2,-15.3788,-0.493314094077817,1,2,C,2026-05-04,high,1
8.253794998662272,Ankara,1,mostly_or_fully_sold|never_sold,False,0,2,1.4100540000000001,0.17083705134771746,1,2,C,2026-05-05,high,2
64.4575999993,Beijing,4,never_sold|partially_sold,False,0,5,-5.539299999999996,-0.085937112149074,1,5,C,2026-05-05,high,5
103.829290012412,Buenos Aires,1,mostly_or_fully_sold|never_sold,False,0,4,8.610974,0.08293395822094733,3,4,C,2026-05-05,high,4
0.8676050000000001,Guangzhou,0,never_sold,False,0,1,33.836595,39.0,0,1,C,2026-05-05,high,1
37.362400000944,Hong Kong,0,mostly_or_fully_sold,False,0,1,2.775162,0.07427686658056984,1,1,C,2026-05-05,high,1
28.52960899720572,Hong Kong,1,never_sold,False,0,2,24.470399999999998,0.8577194311494667,0,2,C,2026-05-05,low,2
18.009247000004287,London,0,mostly_or_fully_sold,False,0,1,-2.3236,-0.1290226071084175,1,1,C,2026-05-05,high,1
22.429023995,Moscow,2,partially_sold,False,1,2,-16.8204,-0.7499390077673328,2,2,C,2026-05-05,high,1
43.72918799830735,Qingdao,1,mostly_or_fully_sold|never_sold,False,0,3,157.458295,3.600759634642537,1,3,C,2026-05-05,high,3
145.58870999913498,Seoul,1,never_sold,False,2,3,70.001531,0.48081702901561474,0,3,C,2026-05-05,low,1
4.328796999830249,Warsaw,0,mostly_or_fully_sold,False,0,1,-0.23293,-0.053809407096044044,1,1,C,2026-05-05,high,1
29.177648998302097,Amsterdam,0,mostly_or_fully_sold,False,1,2,-13.165067,-0.4512038307392793,2,2,C,2026-05-06,high,1
28.390990001364997,Beijing,0,mostly_or_fully_sold|never_sold,False,1,4,17.361361,0.6115095316917547,3,4,C,2026-05-06,high,3
118.30029499385908,Buenos Aires,2,mostly_or_fully_sold|never_sold|partially_sold,False,1,6,205.1362,1.7340294883512213,4,6,C,2026-05-06,high,5
25.166849995147,Busan,0,mostly_or_fully_sold|never_sold,False,0,2,21.569233,0.8570493726532824,1,2,C,2026-05-06,high,2
61.59979099786351,Hong Kong,1,mostly_or_fully_sold|partially_sold,False,1,3,32.910747,0.5342671860873921,3,3,C,2026-05-06,high,2
16.58149999993815,London,1,mostly_or_fully_sold|never_sold,False,0,2,17.22655,1.0389017881412572,1,2,C,2026-05-06,high,2
12.592,Milan,1,mostly_or_fully_sold|never_sold,False,0,2,-0.9991110000000001,-0.07934490152477763,1,2,C,2026-05-06,high,2
75.93096700286934,Qingdao,2,mostly_or_fully_sold|partially_sold,False,0,3,-39.651148,-0.5221999609000322,3,3,C,2026-05-06,high,3
793.2068090023275,Seoul,0,mostly_or_fully_sold|partially_sold,False,0,2,5.611828,0.00707486110344715,2,2,C,2026-05-06,high,2
2.0,Shanghai,1,never_sold,False,0,1,-2.0,-1.0,0,1,C,2026-05-06,high,1
64.3238649985,Shenzhen,0,mostly_or_fully_sold,False,0,3,59.985834000000004,0.9325595407147697,3,3,C,2026-05-06,high,3
0.70413,Taipei,1,never_sold,False,0,1,-0.7041,-0.9999573942311788,0,1,C,2026-05-06,high,1
2.3679750000000004,Tokyo,2,never_sold,False,0,2,-2.3677,-0.999883867017177,0,2,C,2026-05-06,high,2
44.848670000676,Warsaw,0,mostly_or_fully_sold,False,0,1,5.402795,0.12046722901523198,1,1,C,2026-05-06,high,1
17.91142499999998,Amsterdam,0,mostly_or_fully_sold,False,1,3,-4.096836000000001,-0.2287275300541417,3,3,C,2026-05-07,high,2
25.459600000000002,Beijing,2,never_sold,False,1,2,-25.4593,-0.9999882166255557,0,2,C,2026-05-07,high,1
35.03571400016477,Madrid,3,never_sold,False,0,4,64.96430000000001,1.8542308000257817,0,4,C,2026-05-07,high,4
5.853,Moscow,2,never_sold,False,0,2,-5.853,-1.0,0,2,C,2026-05-07,high,2
46.849660001866,Munich,2,mostly_or_fully_sold|never_sold|partially_sold,False,1,4,-3.174035,-0.06774937107064555,3,4,C,2026-05-07,high,3
2.45,New York City,1,never_sold,False,0,1,-2.4498,-0.9999183673469387,0,1,F,2026-05-07,high,1
0.9144990000000002,Sao Paulo,0,mostly_or_fully_sold,False,1,1,-0.783944,-0.8572387722676568,1,1,C,2026-05-07,high,0
4.999331000000001,Seoul,1,never_sold,False,0,1,-4.9993,-0.9999937991703288,0,1,C,2026-05-07,low,1
4.8331799926,Beijing,2,never_sold|partially_sold,False,1,2,-0.7270000000000001,-0.15041856523305516,1,2,C,2026-05-08,high,1
7.1794900008,Buenos Aires,0,mostly_or_fully_sold,False,0,1,2.642412,0.36805009822502155,1,1,C,2026-05-08,high,1
197.4945,Busan,0,never_sold,False,1,1,16.30567,0.08256265364351918,0,1,C,2026-05-08,high,0
80.27464999570999,London,4,mostly_or_fully_sold|never_sold|partially_sold,False,1,5,-9.406906000000001,-0.11718401762577253,3,5,C,2026-05-08,high,4
22.006800002612003,Qingdao,1,never_sold,False,0,2,39.30326,1.7859597940334382,0,2,C,2026-05-08,high,2
77.1245349992005,Sao Paulo,2,mostly_or_fully_sold|never_sold|partially_sold,False,0,5,12.218771999999996,0.15842911727281933,4,5,C,2026-05-08,high,5
647.385869989179,Seoul,1,mostly_or_fully_sold|never_sold|transform_affected,True,3,6,76.278725,0.11782574896371308,3,6,C,2026-05-08,high,3
84.36619,Seoul,0,never_sold,False,1,1,3.42381,0.04058272632674297,0,1,C,2026-05-08,low,0
66.79571000018001,Shanghai,2,mostly_or_fully_sold|never_sold|partially_sold,False,0,3,130.088302,1.9475547456513214,2,3,C,2026-05-08,high,3
89.701750000799,Shenzhen,0,mostly_or_fully_sold|never_sold,False,1,3,55.909110999999996,0.6232778178742555,1,3,C,2026-05-08,high,2
58.636059003587995,Warsaw,0,mostly_or_fully_sold,False,1,2,70.57833,1.2036676952603729,2,2,C,2026-05-08,high,1
15.663799997800002,Ankara,0,mostly_or_fully_sold,False,0,1,2.472643,0.15785716111973375,1,1,C,2026-05-09,high,1
2.682739998994,Buenos Aires,3,never_sold,False,0,3,-2.6824999999999997,-0.9999105395997784,0,3,C,2026-05-09,high,3
44.179412,Hong Kong,3,never_sold|partially_sold,False,0,3,-30.9071,-0.6995815154805591,1,3,C,2026-05-09,low,3
27.0210000039,Istanbul,2,mostly_or_fully_sold|never_sold,False,1,3,0.320573,0.011863846636087895,1,3,C,2026-05-09,high,2
41.57789301180229,Madrid,2,mostly_or_fully_sold|partially_sold,False,0,3,4.383962999999998,0.10543975854561864,3,3,C,2026-05-09,high,3
25.65950000128,Munich,0,mostly_or_fully_sold,False,1,1,5.829486,0.22718626628380137,1,1,C,2026-05-09,high,0
50.366141990305,Qingdao,4,never_sold,False,0,4,-50.364599999999996,-0.9999693843871285,0,4,C,2026-05-09,high,4
17.01699999762,Sao Paulo,0,mostly_or_fully_sold,False,1,2,-2.026866,-0.11910830347790313,2,2,C,2026-05-09,high,1
64.253879995,Seoul,2,never_sold|partially_sold,False,0,2,-44.7259,-0.6960809215487127,1,2,C,2026-05-09,high,2
62.455199992345,Seoul,0,mostly_or_fully_sold,False,1,3,35.364231000000004,0.5662335722939726,3,3,C,2026-05-09,low,2
20.982156998039162,Shenzhen,0,transform_affected,True,1,2,297.65481900000003,14.186092451210648,1,2,C,2026-05-09,high,1
8.7457,Toronto,2,never_sold,False,1,2,-8.7457,-1.0,0,2,C,2026-05-09,high,1
14.252459997999999,Warsaw,2,mostly_or_fully_sold|never_sold|partially_sold,False,0,3,1.2537759999999998,0.08796909447042392,2,3,C,2026-05-09,high,3
20.63031099687211,Busan,1,partially_sold,False,0,1,-9.361,-0.4537498247805997,1,1,C,2026-05-10,high,1
59.047079998650005,Hong Kong,0,mostly_or_fully_sold,False,0,3,17.588427,0.29787124105717205,2,3,C,2026-05-10,high,3
27.613075999610494,London,1,mostly_or_fully_sold|never_sold,False,0,3,80.478836,2.9145190489149133,1,3,C,2026-05-10,high,3
123.293499996275,Qingdao,1,mostly_or_fully_sold|never_sold,False,1,6,505.369693,4.098915944597796,5,6,C,2026-05-10,high,5
269.045680013365,Sao Paulo,0,mostly_or_fully_sold|transform_affected,True,3,8,116.183363,0.43183508092093703,7,8,C,2026-05-10,high,5
870.6882999838421,Seoul,0,mostly_or_fully_sold|never_sold|partially_sold,False,2,3,16.723551,0.01920727658831565,2,3,C,2026-05-10,high,1
24.094000001599998,Shenzhen,0,mostly_or_fully_sold,False,0,2,-2.4021120000000002,-0.09969751804766683,2,2,C,2026-05-10,high,2
0.6228,Tokyo,0,mostly_or_fully_sold,False,0,1,0.2076,0.3333333333333333,1,1,C,2026-05-10,high,1
22.432099998708,Warsaw,0,never_sold,False,1,1,16.597936,0.7399189554681004,0,1,C,2026-05-10,high,0
37.362400028778,Ankara,2,mostly_or_fully_sold|partially_sold,False,0,3,30.383876,0.8132206704225943,3,3,C,2026-05-11,high,3
64.919509981002,Beijing,2,mostly_or_fully_sold|never_sold,False,1,3,-9.259084999999999,-0.14262407406817415,1,3,C,2026-05-11,high,2
114.429619982334,Buenos Aires,0,mostly_or_fully_sold,False,1,5,22.149314,0.19356276813135864,5,5,C,2026-05-11,high,4
246.705100038274,Busan,0,mostly_or_fully_sold|never_sold,False,1,3,34.314942,0.13909295752165787,2,3,C,2026-05-11,high,2
42.147199999783,Guangzhou,0,mostly_or_fully_sold,False,1,1,-12.760336,-0.302756434592706,1,1,C,2026-05-11,high,0
270.95200000799997,London,0,transform_affected,True,1,2,37.040008,0.1367032094205113,1,2,C,2026-05-11,high,1
528.631020003416,Munich,0,never_sold,False,1,2,13.639748,0.025802019714832213,0,2,C,2026-05-11,high,1
9.137800001926001,Panama City,0,mostly_or_fully_sold,False,1,1,0.805169,0.08811409746659941,1,1,C,2026-05-11,high,0
18.95768999894,Paris,2,partially_sold,False,0,2,-11.6146,-0.6126590318044771,2,2,C,2026-05-11,high,2
56.995669972688,Qingdao,0,mostly_or_fully_sold,False,0,5,178.212326,3.126769561361386,5,5,C,2026-05-11,high,5
30.593030000081,Sao Paulo,3,mostly_or_fully_sold|never_sold|partially_sold,False,1,5,12.432389,0.4063797865058506,3,5,C,2026-05-11,high,4
36.836000012693994,Seoul,1,mostly_or_fully_sold|never_sold,False,0,3,-26.312016,-0.7143016611720235,2,3,C,2026-05-11,high,3
49.608679987326,Shenzhen,0,mostly_or_fully_sold,False,0,3,12.581249999999999,0.2536098522116341,3,3,C,2026-05-11,high,3
18.533449994663002,Taipei,0,mostly_or_fully_sold,False,0,2,9.071543,0.48946866355763735,2,2,C,2026-05-11,high,2
1.78476,Beijing,0,mostly_or_fully_sold,False,0,1,-0.134294,-0.07524485084829333,1,1,C,2026-05-12,high,1
50.716910004853546,Buenos Aires,0,mostly_or_fully_sold,False,1,2,5.346913999999999,0.10542665157416542,2,2,C,2026-05-12,high,1
98.483699978483,Busan,8,never_sold|partially_sold,False,0,9,44.7904,0.45480013453785684,3,9,C,2026-05-12,high,9
19.885999995628,Istanbul,0,never_sold,False,0,1,69.894089,3.514738459990266,0,1,C,2026-05-12,high,1
4.817129993079,Moscow,2,never_sold,False,0,2,-4.8168,-0.9999314959157269,0,2,C,2026-05-12,high,2
2.2398970020133184,Munich,1,never_sold,False,0,1,-2.2398,-0.9999566935384835,0,1,C,2026-05-12,high,1
1.05,Qingdao,0,mostly_or_fully_sold,False,0,1,0.01,0.009523809523809523,1,1,C,2026-05-12,high,1
2.5500000000000003,Sao Paulo,1,never_sold,False,0,1,-2.55,-0.9999999999999998,0,1,C,2026-05-12,high,1
26.652199997215998,Seoul,4,mostly_or_fully_sold|never_sold,False,0,5,-13.481326,-0.5058241346458534,1,5,C,2026-05-12,high,5
3.1262699761920003,Seoul,0,mostly_or_fully_sold,False,0,1,8.60927,2.753847257454921,1,1,C,2026-05-12,low,1
41.079999997399995,Taipei,0,never_sold,False,0,1,49.920052,1.2151911393174173,0,1,C,2026-05-12,high,1
60.218200006315,Tokyo,0,partially_sold,False,0,1,45.614121,0.7574806453068426,1,1,C,2026-05-12,high,1
92.426320025413,Busan,1,mostly_or_fully_sold|partially_sold,False,0,4,32.835339,0.3552596164271366,4,4,C,2026-05-13,high,4
8.95550000225,Helsinki,0,mostly_or_fully_sold,False,0,1,8.285672,0.9252048459514588,1,1,C,2026-05-13,high,1
65.81466599999987,Hong Kong,0,mostly_or_fully_sold,False,0,2,33.893531,0.5149844716981481,2,2,C,2026-05-13,high,2
47.336259997154,London,2,never_sold|partially_sold,False,0,2,-21.1562,-0.4469343374671335,1,2,C,2026-05-13,high,2
18.228599996326,Moscow,0,mostly_or_fully_sold,False,0,2,13.154888,0.721662003810023,2,2,C,2026-05-13,high,2
70.447149987468,Qingdao,0,mostly_or_fully_sold|transform_affected,True,1,3,90.890948,1.2902004980495136,1,3,C,2026-05-13,high,2
28.558730010578003,Seoul,2,mostly_or_fully_sold|never_sold,False,0,3,-6.3548290000000005,-0.22251791300405183,1,3,C,2026-05-13,high,3
62.077599995322,Shenzhen,2,mostly_or_fully_sold|never_sold|partially_sold,False,1,3,-9.974615,-0.16067977822518364,2,3,C,2026-05-13,high,2
10.568159984444998,Tel Aviv,2,never_sold|partially_sold,False,0,2,9.0716,0.8583897304121298,1,2,C,2026-05-13,high,2
36.356350005746,Beijing,0,mostly_or_fully_sold,False,0,2,20.815665000000003,0.5725455112163392,2,2,C,2026-05-14,high,2
4.6425999992,Buenos Aires,0,mostly_or_fully_sold,False,1,1,3.011367,0.6486380477574872,1,1,C,2026-05-14,high,0
139.189680000704,Busan,0,mostly_or_fully_sold,False,1,3,-45.949204,-0.33011933068434096,3,3,C,2026-05-14,high,2
33.042799991942005,Istanbul,2,never_sold|partially_sold,False,0,2,-18.4664,-0.5588630504831102,1,2,C,2026-05-14,high,2
17.339739999205,London,3,never_sold,False,0,3,-17.3394,-0.9999803919087014,0,3,C,2026-05-14,high,3
77.706139976362,Miami,0,mostly_or_fully_sold,False,1,3,23.868693999999998,0.3071661262193797,3,3,F,2026-05-14,high,2
10.774279990705,Milan,0,mostly_or_fully_sold,False,0,1,3.951683,0.3667700304251539,1,1,C,2026-05-14,high,1
5.65123000052,Moscow,0,mostly_or_fully_sold,False,0,1,10.066854,1.781356270948748,1,1,C,2026-05-14,high,1
9.334999999,Paris,1,never_sold,False,0,1,-9.3349,-0.9999892877343318,0,1,C,2026-05-14,high,1
460.9260170099648,Seoul,0,mostly_or_fully_sold|transform_affected,True,3,7,34.248383,0.0743034277435018,5,7,C,2026-05-14,high,4
58.62195996047999,Seoul,1,partially_sold,False,0,1,5.1641999999999975,0.08809326749705135,1,1,C,2026-05-14,low,1
37.781329990171,Shanghai,1,never_sold|partially_sold,False,0,2,-37.026099,-0.9800104710350992,1,2,C,2026-05-14,high,2
19.597079999358,Tokyo,2,never_sold|partially_sold,False,0,2,-14.169,-0.7230158778993695,1,2,C,2026-05-14,high,2
229.32921999064,Busan,0,mostly_or_fully_sold|never_sold,False,1,2,12.176535000000001,0.053096308444676096,1,2,C,2026-05-15,high,1
13.01564997243,Lucknow,0,mostly_or_fully_sold,False,0,1,0.488053,0.03749739744337035,1,1,C,2026-05-15,high,1
7.4696699954820005,Miami,0,mostly_or_fully_sold,False,1,1,5.230731,0.7002626626295119,1,1,F,2026-05-15,high,0
18.676469999965,Moscow,3,never_sold,False,0,4,66.0739,3.537815229544117,0,4,C,2026-05-15,high,4
46.0,Seoul,0,never_sold,False,0,1,54.0,1.173913043478261,0,1,C,2026-05-15,high,1
625.050299998529,Shenzhen,0,mostly_or_fully_sold|never_sold,False,1,3,94.358311,0.15096114824714438,1,3,C,2026-05-15,high,2
11.017100005495,Wellington,0,mostly_or_fully_sold,False,0,1,13.959001,1.2670304338744016,1,1,C,2026-05-15,high,1
30.877519992167997,Ankara,1,mostly_or_fully_sold|never_sold,False,0,4,1.223007,0.03960832995364306,3,4,C,2026-05-16,high,4
28.599670003024,Buenos Aires,1,mostly_or_fully_sold|never_sold,False,1,3,21.509900000000002,0.752103083627386,2,3,C,2026-05-16,high,2
193.49119999857598,Busan,0,partially_sold,False,1,1,28.483859,0.1472101005121144,1,1,C,2026-05-16,high,0
0.8238800000000001,Los Angeles,0,mostly_or_fully_sold,False,0,2,2.29822,2.7895081808030295,2,2,F,2026-05-16,high,2
10.503600002164,Moscow,0,mostly_or_fully_sold,False,0,2,-0.7942949999999998,-0.07562121556764875,2,2,C,2026-05-16,high,2
0.400408,Munich,1,never_sold,False,0,1,-0.4004,-0.9999800203792132,0,1,C,2026-05-16,high,1
9.527000000000001,Paris,0,mostly_or_fully_sold,False,0,1,0.453242,0.047574472551695175,1,1,C,2026-05-16,high,1
4.0,Qingdao,1,mostly_or_fully_sold|never_sold,False,0,2,595.4,148.85,1,2,C,2026-05-16,high,2
17.394919998592,Sao Paulo,2,never_sold,False,0,2,-17.3947,-0.9999873527103305,0,2,C,2026-05-16,high,2
36.851040003129995,Seoul,0,mostly_or_fully_sold,False,0,3,63.157116,1.7138489441447422,3,3,C,2026-05-16,high,3
495.0,Seoul,0,mostly_or_fully_sold,False,1,1,4.5,0.00909090909090909,1,1,C,2026-05-16,low,0
71.440159993227,Shenzhen,2,never_sold|partially_sold,False,0,3,140.598413,1.9680584843781097,2,3,C,2026-05-16,high,3
24.00876399720429,Tokyo,0,mostly_or_fully_sold,False,0,2,-1.5598889999999999,-0.06497164952688284,2,2,C,2026-05-16,high,2
9.18231602388897,Toronto,0,mostly_or_fully_sold,False,0,2,2.791882,0.3040498707228723,2,2,C,2026-05-16,high,2
10.325950004017,Ankara,0,mostly_or_fully_sold,False,0,1,3.445033,0.3336286732610378,1,1,C,2026-05-17,high,1
43.84215999058,Beijing,0,mostly_or_fully_sold,False,1,2,30.357373000000003,0.6924242100873369,2,2,C,2026-05-17,high,1
22.84939999934,Busan,0,never_sold,False,0,1,87.290686,3.820261626236197,0,1,C,2026-05-17,high,1
39.49699998675,London,1,mostly_or_fully_sold|partially_sold,False,0,2,80.727636,2.04389285330738,2,2,C,2026-05-17,high,2
104.675389990921,Miami,4,mostly_or_fully_sold|never_sold|partially_sold,False,0,5,-47.347737,-0.45232921514891605,3,5,F,2026-05-17,high,5
17.096600002271998,Milan,0,mostly_or_fully_sold,False,0,1,3.630675,0.21236239951320807,1,1,C,2026-05-17,high,1
7.79500000675,Moscow,0,mostly_or_fully_sold,False,0,2,7.286917,0.9348193705824207,2,2,C,2026-05-17,high,2
29.985892973791003,Paris,0,mostly_or_fully_sold,False,1,3,-7.389857,-0.2464444532787155,3,3,C,2026-05-17,high,2
9.73548999602,Qingdao,0,mostly_or_fully_sold,False,0,1,4.831571,0.4962843166574268,1,1,C,2026-05-17,high,1
67.583319983608,Sao Paulo,1,mostly_or_fully_sold|partially_sold,False,2,4,137.760383,2.0383784494963115,4,4,C,2026-05-17,high,2
27.998565000000003,Seoul,0,mostly_or_fully_sold,False,0,1,21.814118,0.779115572530235,1,1,C,2026-05-17,high,1
15.690549999724999,Shenzhen,1,mostly_or_fully_sold|never_sold,False,0,3,-14.650584,-0.9337202328953909,2,3,C,2026-05-17,high,3
29.464880000213,Tel Aviv,0,mostly_or_fully_sold,False,0,1,-7.695493,-0.26117510066032407,1,1,C,2026-05-17,high,1
2.4425000000000003,Chongqing,1,never_sold,False,0,1,-2.4425,-0.9999999999999998,0,1,C,2026-05-18,high,1
41.11553000587,Jeddah,3,partially_sold,False,0,3,1.3244999999999991,0.03221410498200807,3,3,C,2026-05-18,high,3
15.4,Qingdao,1,never_sold,False,0,1,-15.4,-1.0,0,1,C,2026-05-18,high,1
27.453079997798003,Sao Paulo,3,never_sold,False,0,3,-27.4528,-0.9999898008603033,0,3,C,2026-05-18,high,3
25.042850004561,Taipei,2,never_sold,False,0,2,-25.0426,-0.9999900169285463,0,2,C,2026-05-18,high,2
4.4270150004305115,Wuhan,1,never_sold,False,0,1,-4.427,-0.9999966116151604,0,1,C,2026-05-18,high,1
4.4058,Shanghai,0,mostly_or_fully_sold,False,0,2,0.673199,0.1527983567116074,2,2,C,2026-05-20,high,2
69.9827260019,Shenzhen,2,never_sold|partially_sold,False,0,3,62.56809499999999,0.8940505546797547,2,3,C,2026-05-20,high,3
0.36000000000000004,Taipei,1,never_sold,False,0,2,3.64,10.11111111111111,0,2,C,2026-05-20,high,2
16.267450011570002,Ankara,0,mostly_or_fully_sold,False,0,1,0.309484,0.019024739573804357,1,1,C,2026-05-21,high,1
53.776603037080086,Beijing,0,mostly_or_fully_sold,False,0,2,19.264678,0.35823530888919486,2,2,C,2026-05-21,high,2
110.756109965402,Busan,0,mostly_or_fully_sold,False,0,6,226.741546,2.0472147863520083,6,6,C,2026-05-21,high,6
107.775099998949,London,3,mostly_or_fully_sold|never_sold|partially_sold,False,1,4,118.06112599999999,1.095439725884284,2,4,C,2026-05-21,high,3
13.543229983045,Mexico City,0,mostly_or_fully_sold,False,0,1,10.720179,0.7915526069793376,1,1,C,2026-05-21,high,1
1.199988,Moscow,1,never_sold,False,0,1,-1.1999,-0.9999266659333259,0,1,C,2026-05-21,high,1
24.477509999566003,New York City,0,mostly_or_fully_sold,False,0,1,8.268253,0.33778979153298677,1,1,F,2026-05-21,high,1
11.651649997576001,Panama City,0,mostly_or_fully_sold,False,0,2,10.23112,0.8780833617666574,2,2,C,2026-05-21,high,2
24.0,Paris,1,partially_sold,False,0,1,-2.9478,-0.122825,1,1,C,2026-05-21,high,1
34.314629998545996,Qingdao,0,mostly_or_fully_sold,False,0,1,37.81666,1.1020564698381534,1,1,C,2026-05-21,high,1
96.47883598040272,Seoul,1,mostly_or_fully_sold|partially_sold,False,0,4,72.837418,0.7549574708259863,4,4,C,2026-05-21,high,4
134.541259957617,Shenzhen,1,mostly_or_fully_sold|never_sold,False,0,6,-83.286344,-0.6190394234916244,5,6,C,2026-05-21,high,6
13.329999999499998,Taipei,0,mostly_or_fully_sold,False,0,3,6.17762,0.46343735935721825,3,3,C,2026-05-21,high,3
28.67500000165,Warsaw,1,mostly_or_fully_sold|never_sold,False,0,2,-11.936499999999999,-0.41626852656715446,1,2,C,2026-05-21,high,2
14.026899997005,Amsterdam,1,mostly_or_fully_sold|never_sold,False,1,2,-13.291,-0.9475365193191563,1,2,C,2026-05-22,high,1
11.613819989456001,Beijing,2,never_sold,False,1,2,-11.6136,-0.9999810579588627,0,2,C,2026-05-22,high,1
64.04628704101201,Buenos Aires,0,mostly_or_fully_sold,False,0,5,37.122652,0.5796222344041354,5,5,C,2026-05-22,high,5
28.987560017042004,Busan,0,mostly_or_fully_sold,False,0,3,8.229837,0.283909269878583,3,3,C,2026-05-22,high,3
88.94400000000002,Hong Kong,0,mostly_or_fully_sold,False,0,1,7.201128,0.0809624932541824,1,1,C,2026-05-22,high,1
268.2126780045251,London,3,never_sold|partially_sold|transform_affected,True,2,6,324.880669,1.2112800610958399,3,6,C,2026-05-22,high,4
23.323980000074,Madrid,2,partially_sold,False,1,2,-12.293399999999998,-0.5270712802858258,2,2,C,2026-05-22,high,1
16.091420002464,Moscow,0,mostly_or_fully_sold,False,1,2,-0.16209999999999997,-0.010073691443960718,2,2,C,2026-05-22,high,1
45.998863999896095,Seoul,0,mostly_or_fully_sold,False,0,1,-12.839158,-0.2791190234617316,1,1,C,2026-05-22,high,1
380.95414300787684,Shenzhen,0,mostly_or_fully_sold|transform_affected,True,1,4,10.029656,0.02632772522385357,4,4,C,2026-05-22,high,3
28.13901199761768,Taipei,0,mostly_or_fully_sold,False,0,2,5.497022,0.19535234572078763,2,2,C,2026-05-22,high,2
27.466599995456,Toronto,0,mostly_or_fully_sold,False,0,1,4.859733,0.17693245617600944,1,1,C,2026-05-22,high,1
31.93469999446,Warsaw,0,mostly_or_fully_sold,False,0,1,-3.716021,-0.11636310974096051,1,1,C,2026-05-22,high,1
23.668959000215033,Beijing,2,never_sold|partially_sold,False,1,2,-17.6216,-0.7445025359940802,1,2,C,2026-05-23,high,1
21.511750045832,Busan,0,mostly_or_fully_sold,False,0,1,3.627518,0.1686296090402393,1,1,C,2026-05-23,high,1
44.639515002398326,Helsinki,1,mostly_or_fully_sold|partially_sold,False,1,2,-35.052791,-0.7852413046628471,2,2,C,2026-05-23,high,1
11.80896699961538,Hong Kong,2,never_sold,False,0,2,-11.8088,-0.9999858582367631,0,2,C,2026-05-23,high,2
93.7584759953587,London,1,mostly_or_fully_sold|partially_sold,False,0,3,-5.683579000000001,-0.060619362032733486,3,3,C,2026-05-23,high,3
8.999897993057107,Qingdao,0,mostly_or_fully_sold,False,0,1,-7.99984,-0.8888811857835951,1,1,C,2026-05-23,high,1
40.8501279925009,Sao Paulo,3,mostly_or_fully_sold|never_sold|partially_sold,False,1,5,165.286329,4.0461642869354675,3,5,C,2026-05-23,high,4
48.364299002355004,Seoul,1,mostly_or_fully_sold|never_sold,False,0,2,-9.161576,-0.1894284873136256,1,2,C,2026-05-23,high,2
405.1171520130118,Shenzhen,3,never_sold|partially_sold,False,1,4,-52.648469,-0.12995862737085248,2,4,C,2026-05-23,high,3
4.49928,Wuhan,0,mostly_or_fully_sold,False,0,1,1.739556,0.3866298607777245,1,1,C,2026-05-23,high,1
11.649600000816,Amsterdam,1,never_sold,False,0,1,-11.6494,-0.9999828319585234,0,1,C,2026-05-24,high,1
58.039160002885005,Ankara,1,mostly_or_fully_sold|partially_sold,False,1,2,-15.118672999999998,-0.26049089957967136,2,2,C,2026-05-24,high,1
35.859319995732,Buenos Aires,1,mostly_or_fully_sold|partially_sold,False,0,2,-13.148229,-0.36666141470515645,2,2,C,2026-05-24,high,2
4.0,Busan,1,never_sold,False,0,1,-4.0,-1.0,0,1,C,2026-05-24,high,1
